Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Miguel",19:10,0,3,0%,0,1,0%,0,0,0%,0,1,1,0,1,2,1,0,0
"Pagan, Wilfredo",18:39,4,5,80%,0,4,0%,2,2,100%,2,2,4,2,2,0,0,0,10
"Villafane, Luis",18:59,2,3,67%,0,0,0%,2,2,100%,2,2,4,1,4,2,0,1,6
"Sánchez, Ricardo 'Ricky'",9:26,2,3,67%,0,3,0%,3,5,60%,0,1,1,0,5,1,0,1,7
"Hodge Jr., Walter",19:55,3,4,75%,0,3,0%,0,0,0%,0,0,0,1,2,2,0,0,6
"Rodriguez, Christopher",4:32,1,2,50%,0,0,0%,0,0,0%,0,2,2,1,0,0,0,0,2
"Rivera, Christian J.",20:29,2,2,100%,0,0,0%,0,0,0%,4,2,6,0,0,1,0,0,4
"Dalmau, Ricardo",23:55,3,9,33%,0,3,0%,0,0,0%,2,2,4,1,2,1,2,0,6
"Nieves, Roberto",12:40,1,3,33%,0,0,0%,0,2,0%,1,0,1,0,0,1,0,1,2
"Santiago, Eddin",16:11,0,1,0%,0,4,0%,0,0,0%,0,1,1,1,0,1,0,0,0
"Gonzalez, Christopher",6:02,1,2,50%,0,0,0%,0,2,0%,1,1,2,0,0,0,0,1,2
"Konecny, Mark",5:29,0,0,0%,0,2,0%,0,0,0%,1,1,2,0,0,0,1,0,0
"Romero, Jonathan",6:42,1,2,50%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Gainous, Marquis",17:51,0,2,0%,2,2,100%,0,0,0%,1,5,6,1,1,1,0,0,6
Totals:,,20,41,49%,2,23,9%,7,13,54%,14,20,34,8,18,12,4,4,53
