Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Andres",14:37,0,2,0%,0,0,0%,0,0,0%,1,0,1,2,2,1,0,1,0
"Ramirez, Edgardo",1:26,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Alvarado, Omar J.",22:50,3,4,75%,1,4,25%,0,0,0%,0,1,1,8,2,1,1,0,9
"Reyes, Angelo",16:13,2,5,40%,0,1,0%,0,0,0%,1,2,3,3,3,1,0,0,4
"Ayuso, Elias 'Larry'",33:24,2,3,67%,2,8,25%,2,2,100%,0,0,0,0,3,3,0,0,12
"Cruz, Rafael 'Pachy'",14:19,1,5,20%,0,0,0%,4,4,100%,1,1,2,2,1,2,0,0,6
"Rivera, Raul",1:26,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Burgos, Jerome",1:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cortes, David",22:15,2,3,67%,2,6,33%,0,1,0%,0,5,5,2,0,0,0,1,10
"Santiago, Daniel 'Danny'",24:31,4,5,80%,1,2,50%,2,2,100%,2,8,10,1,5,4,1,2,13
"Rosario, Jose R.",4:49,2,4,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,4
"Pickett, Tim",21:04,1,3,33%,1,3,33%,2,2,100%,0,1,1,0,1,2,0,0,7
"Aubry, Jeffrion",23:08,6,7,86%,0,0,0%,0,0,0%,4,2,6,0,1,1,1,0,12
Totals:,,23,42,55%,7,24,29%,10,11,91%,10,21,31,18,19,15,3,4,77
