Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Melvin, Marcus",32:19,1,4,25%,3,7,43%,5,6,83%,3,3,6,0,3,1,0,0,16
"Abraham, Ryann",12:42,0,2,0%,0,0,0%,0,0,0%,0,1,1,1,1,2,0,0,0
"Copeland, Donald",30:44,4,7,57%,1,3,33%,8,9,89%,2,1,3,5,4,2,1,0,19
"Ruiz, Gabriel",12:58,2,3,67%,0,0,0%,0,0,0%,0,1,1,1,1,1,0,0,4
"Dyer, Alphonse",34:24,3,7,43%,0,0,0%,2,5,40%,5,10,15,1,2,1,1,4,8
"Villegas, Johwen",33:05,3,7,43%,1,5,20%,0,0,0%,4,2,6,2,1,4,1,1,9
"Strong, Carlos",12:06,0,2,0%,1,2,50%,0,0,0%,3,2,5,1,2,0,0,1,3
"Hickerson, LeRoy",31:42,4,8,50%,1,4,25%,0,0,0%,1,3,4,3,2,6,0,0,11
Totals:,,17,40,43%,7,21,33%,15,20,75%,18,23,41,14,16,17,3,6,70
