Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",7:42,0,2,0%,0,0,0%,0,0,0%,1,1,2,1,1,1,0,1,0
"Villafane, Luis",19:45,2,6,33%,0,0,0%,0,0,0%,0,5,5,0,2,0,2,1,4
"Sánchez, Ricardo 'Ricky'",33:19,1,7,14%,3,6,50%,4,6,67%,1,1,2,2,3,1,1,1,15
"Hodge Jr., Walter",33:23,6,12,50%,0,1,0%,0,0,0%,1,2,3,5,3,1,0,0,12
"Nieves, Roberto",32:18,3,9,33%,1,3,33%,3,7,43%,0,2,2,1,3,2,0,0,12
"Colón, Benjamín",0:44,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Santiago, Eddin",17:28,2,2,100%,0,1,0%,0,0,0%,0,1,1,3,1,0,0,0,4
"Chaney, Richard",29:09,7,11,64%,1,3,33%,0,0,0%,5,4,9,1,2,0,0,1,17
"Sweetney, Michael",26:12,5,7,71%,0,0,0%,4,5,80%,4,3,7,4,3,2,0,1,14
Totals:,,26,56,46%,5,14,36%,11,18,61%,12,20,32,17,18,7,3,5,78
