Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Okosa, Reggie",26:11,5,6,83%,1,2,50%,1,2,50%,4,2,6,1,4,5,0,0,14
"Hinson, Darnell",35:12,5,5,100%,2,6,33%,0,0,0%,1,0,1,1,4,2,2,0,16
"Rivera, Jose Luis",9:59,0,1,0%,0,0,0%,2,3,67%,0,1,1,0,0,0,2,1,2
"Rivera, Filiberto",40,1,6,17%,2,6,33%,12,13,92%,0,7,7,8,3,3,0,1,20
"Reiner, Jared",37:24,3,11,27%,0,0,0%,0,0,0%,4,10,14,0,1,1,0,2,6
"Pérez, Rafael",38:19,3,9,33%,2,4,50%,8,10,80%,1,4,5,2,3,3,0,0,20
"Crispin, Nathanael",2:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivas, Luis A.",10:54,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,2
Totals:,,18,39,46%,7,18,39%,23,28,82%,10,24,34,12,17,15,4,4,80
