Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",37:31,6,8,75%,6,14,43%,2,2,100%,0,2,2,6,5,2,4,0,32
"Han, Francis Jonathan",7:47,0,0,0%,0,1,0%,0,0,0%,0,2,2,1,1,1,0,0,0
"Rivera, Jose Luis",2:02,0,1,0%,1,3,33%,0,0,0%,0,0,0,0,0,0,0,0,3
"Rivera, Filiberto",39:49,4,4,100%,2,7,29%,5,6,83%,0,3,3,4,4,1,0,0,19
"Benson, Lee",34:20,1,8,13%,0,2,0%,0,0,0%,6,9,15,1,4,2,0,1,2
"Pérez, Rafael",36:43,0,3,0%,1,2,50%,1,2,50%,0,3,3,4,3,1,1,0,4
"Rivas, Luis A.",9:02,0,2,0%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Pruitt, Shaun",32:46,9,18,50%,1,1,100%,2,8,25%,4,6,10,0,4,3,1,0,23
Totals:,,20,44,45%,11,31,35%,10,18,56%,10,26,36,16,22,10,6,1,83
