Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",5:41,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"García, Jonathan",4:58,0,2,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,0
"Rosas, Samuel",13:16,1,5,20%,0,2,0%,2,2,100%,0,1,1,2,1,0,0,0,4
"Jones, Damon",21:46,0,2,0%,4,9,44%,0,0,0%,0,0,0,3,1,2,0,0,12
"Jones, Joel",28:50,2,9,22%,2,5,40%,2,2,100%,1,6,7,3,3,1,0,1,12
"Alamo, Angel 'Junito'",18:30,3,5,60%,0,2,0%,1,1,100%,2,1,3,0,4,0,0,0,7
"Huertas, David",21:51,3,4,75%,1,5,20%,0,0,0%,1,0,1,3,5,2,0,0,9
"Stevenson, Greg",23:38,3,6,50%,0,0,0%,1,4,25%,4,2,6,0,3,1,1,0,7
"Redhage, Shawn",34:09,8,11,73%,1,3,33%,1,2,50%,3,3,6,4,3,3,1,1,20
"Lockhart, Ian",22:24,1,1,100%,1,1,100%,0,0,0%,3,4,7,0,3,1,0,0,5
"Ricardo, Osiris",4:57,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,1,0
Totals:,,21,47,45%,9,27,33%,7,11,64%,14,20,34,16,25,10,2,3,76
