Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Latson, Therome Ray",3:30,0,1,0%,0,0,0%,0,0,0%,1,2,3,0,1,0,0,0,0
"Hinson, Darnell",9:02,0,1,0%,0,0,0%,2,2,100%,0,0,0,1,1,1,0,0,2
"Han, Francis Jonathan",8:36,0,0,0%,0,0,0%,0,0,0%,0,1,1,2,0,0,1,1,0
"Rivera, Filiberto",34:51,1,4,25%,4,6,67%,7,7,100%,1,2,3,3,2,1,1,1,21
"Green, Devin",29:43,3,8,38%,0,2,0%,2,3,67%,1,1,2,2,2,4,2,0,8
"Oliver, Jonathan",14:49,1,2,50%,0,0,0%,0,0,0%,0,3,3,0,2,1,1,0,2
"Pérez, Rafael",38:03,8,14,57%,0,2,0%,3,5,60%,3,2,5,3,2,5,1,1,19
"Crispin, Nathanael",3:36,0,2,0%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Rivas, Luis A.",21:39,2,4,50%,0,1,0%,1,2,50%,0,4,4,2,5,0,0,0,5
"Pruitt, Shaun",36:11,9,17,53%,0,0,0%,2,4,50%,5,11,16,0,3,2,0,2,20
Totals:,,24,53,45%,4,11,36%,17,23,74%,11,28,39,13,18,14,6,5,77
