Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",23:37,1,4,25%,0,1,0%,2,2,100%,1,1,2,0,3,2,1,0,4
"Villafane, Luis",6,0,1,0%,0,0,0%,0,0,0%,1,3,4,1,2,2,1,0,0
"Sánchez, Ricardo 'Ricky'",37,3,6,50%,3,8,38%,1,2,50%,1,0,1,3,2,2,3,1,16
"Hodge Jr., Walter",28:54,4,6,67%,0,0,0%,0,0,0%,0,2,2,4,3,1,0,0,8
"Nieves, Roberto",24:42,4,7,57%,1,3,33%,3,3,100%,0,0,0,0,2,0,2,0,14
"Colón, Benjamín",3,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Santiago, Eddin",24:49,1,1,100%,2,3,67%,0,0,0%,1,5,6,4,1,2,1,1,8
"Chaney, Richard",16:57,3,6,50%,0,1,0%,2,2,100%,2,1,3,0,2,2,1,2,8
"Sweetney, Michael",35:01,8,15,53%,0,1,0%,5,5,100%,2,8,10,2,0,1,1,1,21
Totals:,,24,46,52%,6,17,35%,15,16,94%,8,20,28,14,15,12,10,5,81
