Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",9:45,2,2,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,4
"Duran, Cliff",33:21,3,3,100%,0,2,0%,1,2,50%,0,2,2,8,2,6,2,0,7
"Villafane, Luis",5:38,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,1,0
"Ubiles, Edwin",32:59,5,9,56%,1,1,100%,3,3,100%,1,1,2,4,1,1,1,1,16
"Martinez, Jack Michael",27:08,4,9,44%,1,1,100%,4,5,80%,4,4,8,0,2,0,0,0,15
"Orozco, William",12:55,2,3,67%,0,3,0%,0,0,0%,1,3,4,0,1,1,0,1,4
"English, Carl",36:11,4,8,50%,0,7,0%,4,4,100%,2,8,10,3,3,2,0,0,12
"Morales, Ferdinand",7:37,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,1,1,0,0
"Costner, Brandon",34:21,5,10,50%,4,8,50%,6,9,67%,2,5,7,1,2,1,1,0,28
Totals:,,25,44,57%,6,22,27%,18,23,78%,11,24,35,16,15,12,5,3,86
