Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",14:55,0,1,0%,1,4,25%,2,2,100%,0,2,2,3,3,1,0,0,5
"Duran, Cliff",17:50,2,3,67%,2,4,50%,0,0,0%,0,3,3,3,1,0,1,0,10
"Coronado, Juan",19:37,0,2,0%,0,1,0%,1,2,50%,0,3,3,3,2,1,1,0,1
"Villafane, Luis",16:57,4,5,80%,0,0,0%,0,0,0%,1,2,3,1,4,1,0,0,8
"Ubiles, Edwin",19:38,4,6,67%,0,0,0%,0,0,0%,0,2,2,5,1,0,1,0,8
"Orozco, William",29:02,5,7,71%,0,6,0%,3,4,75%,1,9,10,2,1,0,1,1,13
"Butler, Nathaniel",14:58,2,2,100%,0,0,0%,2,2,100%,1,1,2,1,0,1,0,1,6
"Villegas, Johwen",14:46,3,3,100%,1,2,50%,0,0,0%,0,3,3,0,1,2,0,0,9
"Morales, Ferdinand",5:25,0,1,0%,0,1,0%,0,0,0%,0,1,1,1,0,0,1,0,0
"Liz, Víctor",18:13,1,3,33%,2,4,50%,1,2,50%,0,2,2,2,3,5,3,0,9
"Branch, Onzie",28:34,10,15,67%,1,2,50%,0,0,0%,5,6,11,2,2,2,1,2,23
Totals:,,31,48,65%,7,24,29%,9,12,75%,8,34,42,23,18,13,9,4,92
