Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Kendall",19:24,0,0,0%,0,2,0%,1,2,50%,0,1,1,1,2,0,1,0,1
"Martínez, Wil",22:50,5,6,83%,1,4,25%,7,7,100%,1,1,2,2,3,2,0,0,20
"Cotto, Rubén",5:28,0,0,0%,0,1,0%,0,0,0%,1,0,1,0,0,1,0,0,0
"Cintrón, Raymond",25:03,0,1,0%,1,3,33%,0,0,0%,0,1,1,2,3,2,1,0,3
"Santiago, Jr., Benito",15:50,0,3,0%,1,6,17%,1,2,50%,0,2,2,2,4,1,3,0,4
"Bishop, Tony",31:13,5,9,56%,2,3,67%,3,4,75%,2,3,5,6,4,4,1,0,19
"Josiah, Jahvari",4:42,3,4,75%,0,0,0%,0,0,0%,0,0,0,0,0,1,1,1,6
"Samhan, Omar",31:56,8,11,73%,0,4,0%,0,0,0%,7,7,14,5,3,1,1,3,16
"Romero, Ismael",31:52,10,11,91%,0,0,0%,5,11,45%,2,4,6,2,2,1,3,0,25
"López, Matt",7:20,0,1,0%,0,0,0%,0,0,0%,0,1,1,1,2,2,0,0,0
"López, Carlos 'Yao'",4:15,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,0,0,0,0
Totals:,,31,46,67%,5,23,22%,17,26,65%,13,21,34,22,24,15,11,4,94
