Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Forbes, Gary",22:05,4,7,57%,1,3,33%,2,2,100%,0,4,4,1,3,0,0,0,13
"Logan, Dallas",7:53,1,1,100%,0,2,0%,0,0,0%,0,0,0,2,1,1,0,0,2
"Alvarado, Omar J.",22:46,2,3,67%,0,6,0%,0,0,0%,0,4,4,4,0,0,2,0,4
"Colón, Alexis 'Bebo'",25:50,1,1,100%,0,0,0%,2,2,100%,2,5,7,1,2,0,3,0,4
"Milbourne, Landon",37:11,7,14,50%,0,5,0%,1,2,50%,6,6,12,1,2,2,0,1,15
"Pagan, Wilfredo",24:28,3,6,50%,1,3,33%,0,0,0%,0,2,2,5,3,1,2,0,9
"Meléndez, Ricardo 'Ricky'",25:01,0,1,0%,3,10,30%,1,2,50%,0,3,3,1,1,0,0,0,10
"Sánchez, Ricardo 'Ricky'",34:43,5,7,71%,1,6,17%,2,2,100%,3,4,7,0,1,3,0,0,15
Totals:,,23,40,58%,6,35,17%,8,10,80%,11,28,39,15,13,7,7,1,72
