Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"O'Bryant, Orin",1:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Akindele, Jeleel",26:06,10,12,83%,0,0,0%,3,4,75%,2,7,9,3,4,5,0,1,23
"Russell Jr., Walker",25:23,3,4,75%,0,2,0%,0,0,0%,0,1,1,11,1,1,0,0,6
"Torres, Andres",3:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Zambrana, Xavier",0:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sanabria, Jorge",17:16,4,5,80%,0,2,0%,3,5,60%,0,1,1,2,3,2,3,0,11
"Carattini, Víctor",0:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Polo, Tyler",7:24,0,0,0%,1,1,100%,1,2,50%,0,0,0,0,0,0,0,0,4
"Estwick, Alberto",1:11,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Garcia, Francisco",31:59,2,7,29%,3,6,50%,5,7,71%,1,5,6,7,3,2,2,1,18
"Santiago, Eddin",24:04,1,1,100%,1,3,33%,0,2,0%,0,1,1,4,4,0,6,0,5
"Ramos, Peter John",27:35,10,15,67%,0,0,0%,2,3,67%,3,3,6,2,2,2,0,0,22
"Franklin, Alexander",34:01,6,12,50%,0,1,0%,2,2,100%,3,7,10,3,4,2,0,1,14
Totals:,,37,57,65%,5,15,33%,16,25,64%,9,25,34,32,21,14,11,3,105
