Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Akindele, Jeleel",32:26,8,13,62%,0,0,0%,4,5,80%,2,8,10,2,3,3,1,4,20
"Tucker, Clay",40,3,7,43%,4,10,40%,4,5,80%,0,4,4,2,2,0,2,0,22
"Berdiel, Miguel 'Ali'",37:38,4,6,67%,0,5,0%,4,5,80%,2,6,8,13,4,1,3,0,12
"Pellot, Jesse",16:14,6,7,86%,1,5,20%,1,2,50%,1,2,3,0,4,0,1,0,16
"Sanabria, Jorge",0:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carattini, Víctor",0:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Polo, Tyler",21:12,1,1,100%,0,1,0%,1,1,100%,0,2,2,2,4,2,0,1,3
"Pagan, Wilfredo",2:23,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Garcia, Francisco",20:27,0,0,0%,3,4,75%,2,2,100%,0,2,2,4,2,0,1,0,11
"Franklin, Alexander",29:28,7,12,58%,0,1,0%,1,2,50%,3,0,3,1,5,1,0,0,15
Totals:,,29,46,63%,8,26,31%,17,22,77%,8,25,33,24,24,7,8,5,99
