Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosa, Angel R.",0:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ayuso, Elias 'Larry'",27:19,3,9,33%,3,7,43%,0,0,0%,0,1,1,1,1,1,1,0,15
"Cruz, Rafael 'Pachy'",10:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Cortes, David",15:30,1,3,33%,2,2,100%,2,2,100%,2,2,4,1,2,2,0,1,10
"Meléndez, Ricardo 'Ricky'",9:38,0,1,0%,2,3,67%,1,2,50%,0,1,1,0,0,0,1,0,7
"Apodaca, Rick",27:31,2,4,50%,2,9,22%,0,0,0%,0,0,0,3,0,0,0,1,10
"Pinnock, Danilo",29:58,3,5,60%,0,1,0%,2,2,100%,0,5,5,13,1,3,2,0,8
"Santiago, Daniel 'Danny'",21:55,3,9,33%,0,0,0%,0,0,0%,2,2,4,0,1,1,1,0,6
"Diogu, Ike",39:49,11,14,79%,1,2,50%,3,4,75%,4,4,8,3,3,0,2,0,28
"Aubry, Jeffrion",18:04,0,2,0%,0,0,0%,0,0,0%,5,2,7,0,2,0,1,2,0
Totals:,,23,47,49%,10,24,42%,8,10,80%,13,17,30,22,10,8,8,4,84
