Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Joey",8:54,1,3,33%,1,1,100%,0,0,0%,1,0,1,1,0,0,0,0,5
"Pellot, Jesse",9:21,0,1,0%,0,3,0%,1,2,50%,0,1,1,0,1,0,0,0,1
"Torres, Dario",1:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Orta, Raul",2:13,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Diaz, Leandro",2:13,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Portalatin, Wayne",2:13,1,2,50%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,2
"Nieves, Joel",10:05,3,3,100%,0,0,0%,0,0,0%,2,1,3,0,1,1,0,0,6
"Ruiz, Gabriel",2:13,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Lloreda, José Jaime",27:43,3,11,27%,0,0,0%,1,4,25%,7,5,12,3,3,4,0,0,7
"De Jesus, Manuel",15:27,0,1,0%,0,3,0%,0,0,0%,0,1,1,1,1,0,1,1,0
"Rivera, Filiberto",29:16,4,7,57%,0,2,0%,7,8,88%,1,2,3,1,0,1,1,0,15
"Strong, Carlos",27:41,1,2,50%,1,4,25%,2,3,67%,0,2,2,1,1,0,4,0,7
"Guitián, José",3:56,1,3,33%,0,0,0%,4,6,67%,3,1,4,0,0,0,0,0,6
"Harris, Mike",28:25,5,13,38%,0,1,0%,0,0,0%,1,6,7,2,3,2,0,1,10
"Chaney, Richard",28:25,3,3,100%,1,2,50%,4,4,100%,2,2,4,1,3,1,1,2,13
Totals:,,24,52,46%,3,17,18%,19,27,70%,19,23,42,10,14,9,7,4,76
