Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hatton, Roberto Jose 'Bobby Joe'",14:11,1,5,20%,1,3,33%,0,1,0%,0,1,1,0,2,1,0,1,5
"Escalera, Carlos",17:37,3,5,60%,0,2,0%,0,0,0%,0,1,1,1,1,2,0,0,6
"Figueroa, Angel 'Buster'",28:04,7,9,78%,0,2,0%,1,4,25%,4,5,9,2,4,1,4,0,15
"Vassallo, Ángel Daniel",24:40,2,6,33%,3,6,50%,0,0,0%,2,1,3,0,2,0,1,1,13
"Guzmán, Ánsel",14:01,0,3,0%,2,3,67%,0,0,0%,1,2,3,7,2,0,0,0,6
"Maye, James",40,9,19,47%,0,2,0%,4,4,100%,3,3,6,2,1,2,3,0,22
"Rivera, Jorge Luis",10:12,0,3,0%,0,0,0%,1,2,50%,3,0,3,0,3,1,0,0,1
"Rodriguez, Carlos",11:47,1,2,50%,0,1,0%,2,4,50%,0,1,1,2,0,1,0,0,4
"Narvaez, Manuel Antonio",29:44,2,5,40%,0,0,0%,0,0,0%,4,3,7,1,2,1,1,0,4
"Colon, Gabriel 'Pirulo'",9:37,2,4,50%,0,1,0%,1,2,50%,0,3,3,0,1,0,0,0,5
Totals:,,27,61,44%,6,20,30%,9,17,53%,17,20,37,15,18,9,9,2,81
