Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hatton, Roberto Jose 'Bobby Joe'",23:04,3,7,43%,2,2,100%,3,4,75%,1,1,2,5,2,1,0,0,15
"Escalera, Carlos",10:13,2,2,100%,0,0,0%,1,2,50%,0,1,1,1,0,1,0,0,5
"Figueroa, Angel 'Buster'",26:08,6,7,86%,0,1,0%,3,4,75%,2,1,3,7,2,2,2,0,15
"Guzmán, Ánsel",16:55,1,6,17%,0,1,0%,0,0,0%,0,1,1,5,1,1,1,0,2
"Maye, James",40,12,18,67%,0,4,0%,5,6,83%,2,7,9,4,1,2,1,0,29
"Burgess, Chris",29:46,5,12,42%,0,0,0%,0,0,0%,2,5,7,2,3,1,0,0,10
"Narvaez, Manuel Antonio",40,8,12,67%,0,0,0%,2,2,100%,1,11,12,1,3,0,1,0,18
"Colon, Gabriel 'Pirulo'",13:51,2,2,100%,0,1,0%,0,0,0%,0,2,2,1,2,0,1,0,4
Totals:,,39,66,59%,2,9,22%,14,18,78%,8,29,37,26,14,8,6,0,98
