Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Santiago, Orlando",22:21,0,1,0%,2,3,67%,2,2,100%,0,2,2,3,2,0,0,0,8
"Jones, Joel",37:13,5,6,83%,2,3,67%,4,5,80%,0,4,4,2,0,2,2,1,20
"Cruz, Alvin",31:15,3,8,38%,1,2,50%,0,0,0%,1,4,5,15,2,4,0,0,9
"Villafane, Luis",4:16,2,2,100%,0,0,0%,0,0,0%,1,0,1,0,4,2,0,1,4
"Colón, Alexis 'Bebo'",0:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Baez, Chris",0:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Alamo, Angel 'Junito'",17:12,0,1,0%,2,4,50%,2,2,100%,0,5,5,1,1,1,0,0,8
"Huertas, David",29:55,1,2,50%,1,2,50%,5,6,83%,1,3,4,1,1,3,0,0,10
"Ramos, Peter John",34:51,8,12,67%,0,1,0%,4,6,67%,1,9,10,0,3,0,1,1,20
"Shannon, Terrence",22:18,5,7,71%,0,2,0%,2,3,67%,1,3,4,0,3,3,0,1,12
Totals:,,24,39,62%,8,17,47%,19,24,79%,5,30,35,22,17,15,3,4,91
