Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",5:13,1,2,50%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,2
"Berdiel, Miguel 'Ali'",20:26,2,6,33%,1,2,50%,1,2,50%,1,3,4,0,4,3,0,0,8
"Dalmau, Christian",31:52,3,6,50%,3,7,43%,6,7,86%,1,1,2,5,4,3,0,1,21
"Flores, Alejandro",34:48,4,7,57%,1,1,100%,1,3,33%,1,7,8,0,3,2,0,0,12
"Nieves, Roberto",7:18,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Villegas, Samuel",2:52,0,0,0%,0,0,0%,0,0,0%,1,0,1,1,0,0,0,0,0
"Lee, Carmelo Antrone",27:27,2,4,50%,3,7,43%,2,2,100%,2,2,4,3,2,3,0,1,15
"Lamizana, Herve",20:50,1,2,50%,1,2,50%,2,2,100%,1,5,6,2,4,3,2,4,7
"Mojica, Javier",24:48,1,2,50%,2,4,50%,4,4,100%,1,5,6,3,1,2,1,0,12
"Sweetney, Michael",24:20,4,9,44%,0,0,0%,5,5,100%,6,5,11,0,3,1,1,0,13
Totals:,,18,39,46%,11,23,48%,21,25,84%,15,29,44,14,22,17,4,6,90
