Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Erick",28:16,2,3,67%,0,5,0%,0,0,0%,0,1,1,6,2,0,3,0,4
"Pagan, Wilfredo",34:20,3,7,43%,1,1,100%,0,1,0%,3,6,9,5,3,1,0,0,9
"Torres, Andres",5:39,0,1,0%,0,0,0%,2,2,100%,1,1,2,1,1,1,1,0,2
"Thornton, Al",40,4,10,40%,0,1,0%,4,7,57%,3,3,6,1,2,4,1,2,12
"Galindo, Alex",39:14,4,10,40%,6,9,67%,0,1,0%,3,1,4,3,4,3,0,0,26
"Vega, Christopher",12:29,2,5,40%,0,0,0%,0,0,0%,1,0,1,0,4,0,0,0,4
"Powell, Josh",37:58,10,19,53%,0,0,0%,1,2,50%,5,8,13,3,2,5,1,2,21
"Vazquez, Tomas",2:01,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,25,55,45%,7,17,41%,7,13,54%,16,20,36,19,19,14,6,4,78
