Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",5:09,0,0,0%,0,0,0%,0,0,0%,0,3,3,0,0,0,0,0,0
"Berdiel, Miguel 'Ali'",37:23,3,5,60%,1,4,25%,2,2,100%,0,3,3,3,3,2,1,1,11
"Dalmau, Christian",30:01,4,6,67%,2,9,22%,4,4,100%,1,1,2,1,4,3,3,0,18
"Flores, Alejandro",28:14,4,11,36%,0,2,0%,3,4,75%,1,5,6,0,2,0,0,1,11
"Orozco, William",1:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Nieves, Roberto",13:31,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Life, James",2:58,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Lamizana, Herve",31:47,7,11,64%,0,1,0%,0,1,0%,2,8,10,2,5,1,1,1,14
"Mojica, Javier",30:05,2,5,40%,1,3,33%,7,8,88%,0,0,0,0,0,1,0,0,14
"Sweetney, Michael",19:30,3,7,43%,0,0,0%,2,5,40%,3,4,7,2,2,1,0,0,8
Totals:,,25,49,51%,4,19,21%,18,24,75%,7,24,31,8,18,8,5,3,80
