Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",13:17,5,7,71%,0,0,0%,0,0,0%,2,0,2,0,1,0,0,0,10
"Berdiel, Miguel 'Ali'",18:44,0,3,0%,1,1,100%,0,0,0%,0,2,2,2,1,1,1,0,3
"Dalmau, Christian",27:46,2,8,25%,4,7,57%,3,3,100%,2,0,2,3,5,1,0,0,19
"Flores, Alejandro",21:53,1,6,17%,0,0,0%,2,2,100%,0,3,3,0,3,1,2,1,4
"Orozco, William",0:30,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Nieves, Roberto",11:13,0,1,0%,0,1,0%,1,2,50%,0,2,2,3,0,2,0,0,1
"Life, James",3:39,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Lee, Carmelo Antrone",21:46,1,1,100%,0,2,0%,2,2,100%,0,1,1,0,1,0,0,0,4
"Lamizana, Herve",23:12,4,5,80%,1,3,33%,0,0,0%,0,3,3,4,4,0,1,4,11
"Mojica, Javier",25:19,1,5,20%,1,2,50%,0,0,0%,1,3,4,5,1,1,2,0,5
"Sweetney, Michael",32:34,2,5,40%,1,1,100%,13,18,72%,3,7,10,1,3,2,1,1,20
Totals:,,16,41,39%,8,18,44%,21,27,78%,8,21,29,18,20,8,7,6,77
