Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"García, Jonathan",28:35,3,4,75%,2,4,50%,2,2,100%,0,1,1,4,1,1,0,0,14
"Alvarado, Omar J.",17:48,4,8,50%,1,4,25%,2,3,67%,0,1,1,2,0,1,2,0,13
"Brown, Gilbert",35:50,5,9,56%,1,6,17%,4,6,67%,1,1,2,2,1,2,2,0,17
"Lopez, Jose Enrique",12:37,2,2,100%,0,0,0%,0,0,0%,0,1,1,1,3,0,0,0,4
"Rivera, Norberto",0:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Alonzo, Noe",28:56,0,2,0%,1,4,25%,2,2,100%,2,4,6,1,1,3,2,0,5
"Erazo, Armando",11:25,0,1,0%,2,2,100%,0,0,0%,1,0,1,2,4,0,1,0,6
"Valenzuela, Hector",24:32,5,10,50%,0,0,0%,2,3,67%,2,4,6,0,3,2,0,1,12
"Penn, Kleon",36:17,5,10,50%,0,0,0%,0,0,0%,4,11,15,1,3,2,0,0,10
"Febres, Arnaldo",3:43,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,1
Totals:,,24,46,52%,7,20,35%,13,18,72%,10,23,33,13,16,11,7,1,82
