Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"O'Bryant, Orin",1:54,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Soto, Joseph",18:58,2,2,100%,2,3,67%,0,0,0%,0,0,0,3,4,1,3,0,10
"Ramos, Carlos 'Frankie'",1:54,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,2,0,0,0
"Pellot, Jesse",12:12,4,5,80%,2,2,100%,0,1,0%,0,1,1,1,0,0,0,0,14
"Dalmau, Christian",10:52,0,0,0%,0,0,0%,0,0,0%,0,2,2,2,0,2,0,0,0
"Bowles, Denzel",11:48,3,3,100%,0,0,0%,0,0,0%,0,3,3,2,1,3,0,1,6
"Sanabria, Jorge",9:28,1,1,100%,0,3,0%,0,0,0%,0,1,1,1,1,2,0,0,2
"Romero, Ismael",24:09,7,10,70%,0,0,0%,1,2,50%,5,2,7,2,3,2,1,1,15
"Hernandez, Hector",27:47,1,1,100%,2,5,40%,2,2,100%,0,2,2,4,3,1,1,1,10
"Villegas, Johwen",26:25,2,2,100%,3,7,43%,0,0,0%,1,4,5,5,2,1,0,0,13
"Gierbolini, Joel",2:07,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Perez, Yudniel",6:23,1,1,100%,0,0,0%,1,2,50%,0,1,1,0,2,1,0,0,3
"Santiago, Jr., Benito",22:18,2,5,40%,1,2,50%,3,3,100%,2,1,3,1,2,2,3,1,10
"Gonzalez, Javier",23:38,1,1,100%,1,3,33%,2,2,100%,0,6,6,6,0,2,1,0,7
Totals:,,25,34,74%,11,25,44%,9,12,75%,8,24,32,27,19,19,9,4,92
