Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",31:09,5,9,56%,1,5,20%,9,9,100%,0,2,2,2,1,0,1,0,22
"Hinson, Darnell",26:26,2,4,50%,2,6,33%,0,0,0%,1,1,2,3,2,2,0,0,10
"Piñeiro, Juan Pablo",10:19,2,5,40%,0,0,0%,0,0,0%,2,1,3,0,2,1,0,0,4
"Wilkins, Damien",34:58,4,9,44%,0,1,0%,5,5,100%,1,2,3,2,3,3,2,0,13
"Macklin, Vernon",25:19,2,7,29%,0,0,0%,1,2,50%,2,6,8,1,2,1,1,3,5
"Torres, Julio",1:08,0,0,0%,0,0,0%,1,2,50%,0,1,1,0,1,0,0,0,1
"Fillyaw, Marcus",16:28,0,0,0%,0,1,0%,1,2,50%,0,1,1,3,2,1,2,0,1
"Sánchez, Ricardo 'Ricky'",27:47,0,2,0%,1,4,25%,0,0,0%,0,3,3,2,3,3,1,0,3
"Nieves, Joel",4:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Penn, Kleon",14:40,2,2,100%,0,0,0%,2,3,67%,3,2,5,0,0,2,0,2,6
"Marrero, DeJuan",7,0,3,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,0
Totals:,,17,41,41%,4,17,24%,19,23,83%,9,21,30,13,17,13,7,5,65
