Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Jose G.",20:56,5,8,63%,4,5,80%,0,0,0%,1,0,1,3,4,3,1,0,22
"Alvarado, Omar J.",9:14,1,2,50%,0,1,0%,0,2,0%,1,1,2,1,0,1,0,0,2
"Ramirez, Luis S.",5:01,0,1,0%,0,1,0%,0,1,0%,0,0,0,0,0,1,1,0,0
"Duran, Cliff",30:35,2,4,50%,2,4,50%,2,2,100%,0,5,5,6,1,7,0,0,12
"Butler, Nathaniel",26:09,3,3,100%,0,2,0%,0,0,0%,0,1,1,5,0,1,1,0,6
"Arroyo, Carlos Andrés",4:34,0,1,0%,0,1,0%,0,0,0%,0,1,1,1,2,1,0,0,0
"Doggett, Quinton",22:42,5,11,45%,1,2,50%,0,0,0%,2,3,5,0,3,2,1,0,13
"Laury, David",26:38,3,6,50%,1,3,33%,1,4,25%,2,9,11,6,3,0,0,0,10
"Young, Kevin",30:59,5,8,63%,1,2,50%,0,0,0%,2,3,5,3,1,4,1,0,13
"Collier, Devon",23:08,5,6,83%,0,0,0%,3,3,100%,0,5,5,2,4,3,2,2,13
Totals:,,29,50,58%,9,21,43%,6,12,50%,8,28,36,27,18,23,7,2,91
