Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Jose G.",16:51,2,4,50%,1,2,50%,1,2,50%,1,0,1,2,4,4,0,0,8
"Alvarado, Omar J.",13:33,1,1,100%,0,2,0%,0,0,0%,0,0,0,0,0,0,1,0,2
"Ramirez, Luis S.",16:32,3,6,50%,0,2,0%,2,2,100%,0,1,1,2,0,1,0,0,8
"Duran, Cliff",29:08,3,9,33%,2,7,29%,1,2,50%,2,4,6,2,1,2,2,0,13
"Betancourt, Carmelo",7:28,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,1,2,0,0
"Caraballo, Jerome",5:51,3,3,100%,1,2,50%,0,0,0%,2,0,2,1,0,1,0,0,9
"Butler, Nathaniel",26:38,2,3,67%,0,1,0%,5,5,100%,0,1,1,2,2,2,1,0,9
"Arroyo, Carlos Andrés",3:56,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,0,1,1,0,2
"Fournier, Pedro",7:43,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Southerland, James",11:45,0,3,0%,0,3,0%,0,0,0%,1,1,2,1,2,3,0,1,0
"Laury, David",34:28,3,5,60%,1,2,50%,4,8,50%,2,6,8,5,2,0,1,0,13
"Collier, Devon",26:02,4,9,44%,0,0,0%,5,7,71%,4,6,10,1,3,1,5,1,13
Totals:,,22,44,50%,5,22,23%,18,26,69%,13,20,33,17,14,17,13,2,77
