Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",15:04,1,3,33%,0,0,0%,0,0,0%,0,1,1,6,3,3,1,0,2
"Akindele, Jeleel",26:53,5,10,50%,0,0,0%,2,2,100%,4,5,9,4,4,5,0,1,12
"Pellot, Jesse",23:22,5,7,71%,1,5,20%,0,0,0%,3,4,7,1,3,1,0,0,13
"Dalmau, Christian",11:40,0,2,0%,2,5,40%,0,0,0%,0,0,0,1,2,2,1,0,6
"Romero, Ismael",27:54,6,11,55%,0,0,0%,3,8,38%,5,5,10,0,3,3,2,0,15
"Villegas, Johwen",5:51,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Caraballo, Johanel",0:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Stephens, DJ",25:27,0,0,0%,1,4,25%,2,2,100%,0,1,1,2,2,1,3,2,5
"Santiago, Jr., Benito",9:03,1,1,100%,1,3,33%,1,2,50%,0,0,0,0,0,1,1,0,6
"Galindo, Alex",31:08,1,3,33%,5,10,50%,2,3,67%,1,4,5,3,2,0,0,1,19
"Gonzalez, Javier",23:24,2,5,40%,2,2,100%,4,4,100%,1,0,1,3,3,3,1,0,14
Totals:,,21,42,50%,12,31,39%,14,21,67%,14,20,34,20,22,19,9,4,92
