Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ortiz, Chris",18:48,1,3,33%,0,0,0%,1,2,50%,0,1,1,2,0,0,0,0,3
"Zambrana, Xavier",5:28,1,1,100%,1,1,100%,2,2,100%,0,1,1,0,2,1,1,0,7
"James, Damion",25:34,1,7,14%,0,0,0%,0,0,0%,1,5,6,3,3,4,1,0,2
"Ayuso, Elias 'Larry'",25:11,2,5,40%,3,6,50%,3,4,75%,0,3,3,1,0,0,0,0,16
"Villafane, Luis",21:59,4,6,67%,0,0,0%,2,3,67%,2,1,3,2,3,0,0,0,10
"Berdiel, Miguel 'Ali'",24:02,3,4,75%,1,4,25%,0,0,0%,0,6,6,9,4,0,1,0,9
"Colón, Alexis 'Bebo'",21:30,2,3,67%,0,2,0%,0,0,0%,0,1,1,2,1,1,0,0,4
"Rivera, Filiberto",20:46,2,7,29%,0,1,0%,0,2,0%,0,2,2,2,0,1,0,0,4
"Meléndez, Ricardo 'Ricky'",16:13,2,3,67%,2,3,67%,1,2,50%,1,0,1,0,5,0,0,0,11
"Ruiz, Jared",2:22,1,1,100%,0,0,0%,2,2,100%,0,0,0,0,2,1,0,0,4
"Peavy, Nathan",18,4,6,67%,1,1,100%,3,4,75%,2,2,4,1,3,2,0,0,14
Totals:,,23,46,50%,8,18,44%,14,21,67%,6,22,28,22,23,10,3,0,84
