Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",17:43,2,3,67%,0,1,0%,2,2,100%,0,3,3,3,0,2,0,0,6
"Fernández, Tjader",11:41,1,2,50%,1,4,25%,3,3,100%,1,2,3,1,1,2,0,0,8
"Han, Francis Jonathan",15:39,1,2,50%,1,2,50%,0,0,0%,0,1,1,2,1,1,1,0,5
"Orta, Raul",10:58,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Abreu, Álex",20:19,1,7,14%,1,2,50%,0,0,0%,0,2,2,3,1,1,1,0,5
"Rodríguez, Jonathan",6:41,0,0,0%,0,1,0%,0,0,0%,0,2,2,1,0,0,0,0,0
"Clavell, Gilberto",24:13,4,8,50%,1,2,50%,0,0,0%,0,1,1,0,3,0,0,0,11
"Andújar, Emmanuel 'Emmy'",20:13,5,6,83%,0,0,0%,5,6,83%,1,6,7,6,2,1,0,0,15
"Guitián, José",15,0,1,0%,0,2,0%,2,2,100%,0,2,2,3,2,0,0,0,2
"Matos, Jorge L.",1:42,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Gaston, Chris",21:39,3,8,38%,2,3,67%,1,2,50%,5,3,8,1,4,3,1,0,13
"Pérez, Owen",7:13,1,1,100%,0,0,0%,0,0,0%,1,3,4,0,1,2,0,0,2
"Samhan, Omar",26:53,7,12,58%,0,1,0%,4,5,80%,5,2,7,2,3,0,0,1,18
Totals:,,25,51,49%,6,19,32%,17,20,85%,13,28,41,22,20,13,3,1,85
