Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",29:10,4,11,36%,0,2,0%,0,0,0%,1,0,1,1,1,2,3,0,8
"Hinson, Darnell",27:41,1,6,17%,2,4,50%,0,0,0%,1,2,3,5,4,0,1,1,8
"Piñeiro, Juan Pablo",17:59,5,5,100%,0,1,0%,2,2,100%,0,2,2,4,1,0,3,0,12
"Wilkins, Damien",34:17,3,6,50%,1,4,25%,4,5,80%,0,1,1,2,4,6,0,0,13
"Macklin, Vernon",18:23,1,4,25%,0,0,0%,3,6,50%,1,2,3,0,3,2,0,2,5
"Fillyaw, Marcus",12:57,1,1,100%,0,2,0%,0,0,0%,0,1,1,2,1,2,0,0,2
"Sánchez, Ricardo 'Ricky'",38:45,4,6,67%,2,9,22%,0,0,0%,1,9,10,1,3,1,1,0,14
"Penn, Kleon",19:28,3,3,100%,0,0,0%,0,0,0%,2,3,5,0,2,2,0,2,6
"Marrero, DeJuan",1:14,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
Totals:,,22,42,52%,5,22,23%,9,13,69%,6,21,27,15,20,15,8,5,68
