Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Torres, Andres",21:29,0,3,0%,0,1,0%,0,0,0%,0,1,1,5,2,2,0,0,0
"Souberbielle, Marcel",8:13,0,0,0%,1,2,50%,0,0,0%,1,1,2,0,1,1,0,0,3
"Pagan, Wilfredo",12:33,1,2,50%,1,1,100%,0,0,0%,1,0,1,2,4,1,0,0,5
"Morales, Darius",10:05,0,1,0%,0,0,0%,0,0,0%,0,2,2,1,1,1,0,0,0
"Reese, Derek",23:10,3,5,60%,1,1,100%,0,0,0%,1,7,8,0,0,0,0,1,9
"Liz, Víctor",33:18,6,11,55%,0,2,0%,12,16,75%,3,5,8,4,3,2,0,0,24
"Emory, Carlos",33:17,6,9,67%,2,3,67%,0,0,0%,5,4,9,0,2,2,2,0,18
"Vassallo, Ángel Daniel",20:20,0,4,0%,0,1,0%,1,2,50%,0,2,2,3,3,3,0,1,1
"Harris, Mike",37:31,5,9,56%,1,8,13%,4,5,80%,1,6,7,3,2,0,1,0,17
Totals:,,21,44,48%,6,19,32%,17,23,74%,12,28,40,18,18,12,3,2,77
