Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Jose G.",21:13,3,5,60%,1,2,50%,2,2,100%,0,2,2,2,4,2,1,0,11
"Ramirez, Luis S.",1:31,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Duran, Cliff",31,0,2,0%,4,8,50%,0,0,0%,1,3,4,9,4,1,0,0,12
"Ayala, Angel",15:52,1,1,100%,0,0,0%,2,2,100%,0,2,2,1,4,0,0,1,4
"Suárez, Rasham",17:57,0,0,0%,0,4,0%,2,2,100%,0,2,2,8,2,1,0,0,2
"Butler, Nathaniel",17:46,1,2,50%,0,0,0%,0,0,0%,1,2,3,1,3,0,0,0,2
"Mitchell, Tony",25:57,4,8,50%,7,8,88%,4,5,80%,1,2,3,1,4,4,0,0,33
"Laury, David",31:30,6,9,67%,1,2,50%,5,9,56%,4,9,13,7,2,2,1,1,20
"Young, Kevin",6:14,0,2,0%,0,0,0%,0,0,0%,1,0,1,0,0,1,0,0,0
"Collier, Devon",30:56,4,7,57%,2,4,50%,2,2,100%,3,6,9,1,2,2,0,0,16
Totals:,,19,36,53%,15,29,52%,17,22,77%,11,28,39,30,27,14,2,2,100
