Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",24:50,3,8,38%,1,2,50%,2,2,100%,0,0,0,3,2,1,0,0,11
"Hinson, Darnell",33:40,6,7,86%,1,6,17%,6,7,86%,1,1,2,5,3,1,2,0,21
"Wilkins, Damien",39:06,6,9,67%,4,8,50%,13,13,100%,1,0,1,4,4,0,2,0,37
"Fillyaw, Marcus",15:44,1,3,33%,0,1,0%,0,0,0%,0,1,1,1,5,0,2,1,2
"Sánchez, Ricardo 'Ricky'",36:22,1,2,50%,1,5,20%,4,5,80%,0,9,9,3,4,2,2,0,9
"Nieves, Joel",19:53,1,5,20%,0,2,0%,2,2,100%,3,2,5,2,2,0,0,0,4
"Penn, Kleon",26:43,5,8,63%,0,0,0%,3,4,75%,2,6,8,0,2,2,0,2,13
"Marrero, DeJuan",3:38,0,1,0%,0,0,0%,0,0,0%,0,0,0,2,3,0,1,0,0
Totals:,,23,43,53%,7,24,29%,30,33,91%,7,19,26,20,25,6,9,3,97
