Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Emmanuel",12:13,1,2,50%,0,1,0%,0,0,0%,0,2,2,0,1,0,0,1,2
"De Jesus, Felix",9:10,0,1,0%,0,1,0%,0,0,0%,2,1,3,1,1,3,0,0,0
"Morales, Ferdinand",10:31,2,6,33%,0,0,0%,1,1,100%,2,2,4,0,2,0,0,0,5
"Martínez, Wil",28:04,3,8,38%,2,8,25%,2,4,50%,2,2,4,2,1,4,1,0,14
"Guzmán, Ánsel",21:16,1,3,33%,0,3,0%,0,0,0%,1,1,2,3,2,0,0,0,2
"Cintrón, Raymond",29:28,2,4,50%,1,9,11%,4,4,100%,0,3,3,0,1,4,0,0,11
"De Jesus, Manuel",29:39,4,6,67%,2,4,50%,0,0,0%,3,12,15,1,4,0,0,1,14
"Orozco, William",24:57,1,6,17%,0,2,0%,2,2,100%,3,3,6,2,2,0,1,2,4
"Perez, Yudniel",10,2,3,67%,0,1,0%,0,0,0%,1,0,1,0,1,1,0,0,4
"Ubiles, Edwin",24:37,2,3,67%,1,2,50%,0,2,0%,0,1,1,3,0,2,0,0,7
Totals:,,18,42,43%,6,31,19%,9,13,69%,14,27,41,12,15,14,2,4,63
