Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clarke, Coty",35:36,5,13,38%,5,6,83%,2,2,100%,4,7,11,2,1,3,2,0,27
"Alamo, Angel 'Junito'",30:28,2,9,22%,0,3,0%,0,0,0%,5,1,6,2,3,3,3,0,4
"Hodge Jr., Walter",29:26,4,7,57%,0,3,0%,1,2,50%,0,1,1,4,5,3,4,0,9
"Clemente, Denis",20:45,2,6,33%,0,0,0%,0,0,0%,2,3,5,3,4,1,0,0,4
"Cortes, David",14:05,0,1,0%,1,2,50%,0,0,0%,0,2,2,0,0,1,0,0,3
"Jefferson, Davon",31:36,5,8,63%,0,1,0%,2,5,40%,4,2,6,0,2,1,0,1,12
"Cruz, Alvin",4:02,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Soto, Christian A.",4:27,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Huertas, David",26:34,3,7,43%,2,7,29%,0,0,0%,2,3,5,1,5,2,0,1,12
"Matías, Ángel L.",2:57,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
Totals:,,21,53,40%,8,22,36%,5,9,56%,18,19,37,12,22,15,9,2,71
