Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",23:39,6,8,75%,2,5,40%,2,4,50%,1,5,6,5,2,2,2,0,20
"Fernández, Tjader",1:30,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Han, Francis Jonathan",13:05,0,1,0%,1,3,33%,0,0,0%,0,1,1,4,0,0,3,0,3
"Orta, Raul",4:25,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Abreu, Álex",25:24,0,3,0%,1,2,50%,2,2,100%,0,4,4,7,1,1,1,0,5
"Santiago, Nathanael",0:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rodríguez, Jonathan",7:16,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Clavell, Gilberto",23:39,7,11,64%,0,1,0%,0,0,0%,0,0,0,3,4,2,0,0,14
"Andújar, Emmanuel 'Emmy'",19:29,4,4,100%,0,2,0%,0,0,0%,2,1,3,0,2,2,1,0,8
"Guitián, José",16:09,0,1,0%,1,4,25%,0,0,0%,0,3,3,4,0,0,0,0,3
"Matos, Jorge L.",10:21,1,2,50%,2,3,67%,0,0,0%,0,1,1,0,0,1,0,0,8
"Gaston, Chris",14:50,3,6,50%,0,0,0%,1,2,50%,1,1,2,3,2,1,1,1,7
"López, Matt",13:31,2,4,50%,0,0,0%,0,0,0%,0,2,2,0,3,2,0,0,4
"Pérez, Owen",1:30,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Samhan, Omar",24:57,4,6,67%,4,4,100%,0,0,0%,2,4,6,2,3,2,0,0,20
Totals:,,27,47,57%,11,26,42%,5,8,63%,6,24,30,29,18,14,8,1,92
