Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",31:58,6,11,55%,2,5,40%,0,0,0%,0,1,1,0,2,5,0,0,18
"Hinson, Darnell",28:53,2,3,67%,2,4,50%,3,4,75%,0,1,1,1,2,1,3,0,13
"Thornton, Al",15:48,1,2,50%,2,3,67%,0,0,0%,0,4,4,0,2,1,0,0,8
"Wilkins, Damien",35:46,7,10,70%,2,3,67%,7,8,88%,0,6,6,8,3,4,2,0,27
"Fillyaw, Marcus",14:34,1,1,100%,1,2,50%,0,0,0%,1,2,3,1,1,2,0,0,5
"Sánchez, Ricardo 'Ricky'",29:51,3,3,100%,0,3,0%,0,1,0%,0,3,3,1,3,1,1,0,6
"Nieves, Joel",24:05,4,6,67%,0,3,0%,0,0,0%,3,0,3,2,2,0,0,0,8
"Penn, Kleon",19:01,1,1,100%,0,1,0%,0,0,0%,0,2,2,1,1,2,0,1,2
Totals:,,25,37,68%,9,24,38%,10,13,77%,4,19,23,14,16,16,6,1,87
