Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"James, Shawn",22:47,1,2,50%,0,1,0%,2,2,100%,1,1,2,1,3,0,0,3,4
"Ortiz, Chris",16:51,4,5,80%,0,1,0%,0,0,0%,1,0,1,0,1,0,1,1,8
"Arroyo, Carlos",30:04,4,8,50%,1,4,25%,2,2,100%,0,5,5,7,1,3,2,0,13
"James, Damion",33:11,7,13,54%,2,6,33%,8,8,100%,2,5,7,3,4,0,1,0,28
"Villafane, Luis",5:52,0,2,0%,0,0,0%,0,0,0%,1,1,2,0,1,0,0,0,0
"Berdiel, Miguel 'Ali'",24:54,1,2,50%,2,5,40%,0,0,0%,1,3,4,3,2,4,2,0,8
"Colón, Alexis 'Bebo'",16:42,0,1,0%,0,2,0%,0,0,0%,0,2,2,1,1,0,0,0,0
"Rivera, Filiberto",17:18,1,1,100%,1,1,100%,0,0,0%,0,2,2,2,1,0,0,0,5
"Meléndez, Ricardo 'Ricky'",15:39,0,1,0%,2,4,50%,0,0,0%,0,2,2,2,0,0,0,0,6
"Peavy, Nathan",16:38,2,3,67%,0,3,0%,0,0,0%,0,0,0,0,5,2,1,0,4
Totals:,,20,38,53%,8,27,30%,12,12,100%,6,21,27,19,19,9,7,4,76
