Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alamo, Angel 'Junito'",37:04,2,7,29%,0,1,0%,0,0,0%,3,6,9,2,2,2,2,1,4
"Clemente, Denis",30:03,6,11,55%,1,3,33%,4,4,100%,0,2,2,5,3,2,0,0,19
"Cortes, David",7:41,1,2,50%,0,1,0%,0,0,0%,0,1,1,0,0,1,0,0,2
"Lalanne, Cady",26:31,7,11,64%,0,2,0%,4,5,80%,5,3,8,0,3,3,0,1,18
"Cruz, Alvin",11:59,1,1,100%,1,2,50%,0,0,0%,1,0,1,4,2,0,0,1,5
"Pizarro, Christian Jomar",3:20,0,1,0%,0,0,0%,2,2,100%,0,1,1,0,1,1,0,0,2
"Soto, Christian A.",11:12,1,3,33%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Huertas, David",37:28,1,7,14%,4,7,57%,4,6,67%,1,7,8,5,2,1,1,0,18
"Matías, Ángel L.",34:34,7,9,78%,2,2,100%,5,6,83%,0,2,2,4,3,1,0,0,25
"Rodriguez, Joel M.",0:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,26,52,50%,8,18,44%,19,23,83%,10,22,32,20,17,11,3,3,95
