Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesus, Felix",7:42,0,0,0%,1,3,33%,0,2,0%,0,0,0,0,3,0,0,0,3
"Morales, Ferdinand",20:57,0,4,0%,0,0,0%,3,6,50%,3,2,5,1,3,0,0,0,3
"Martínez, Wil",36:54,2,7,29%,1,5,20%,7,9,78%,0,2,2,2,3,2,0,0,14
"Guzmán, Ánsel",25:39,0,5,0%,0,2,0%,2,4,50%,1,2,3,9,2,2,0,0,2
"Gierbolini, Joel",17:43,1,2,50%,0,0,0%,0,0,0%,1,2,3,1,2,2,4,0,2
"Orozco, William",34:36,5,9,56%,3,6,50%,2,4,50%,0,8,8,0,2,1,0,0,21
"De Jesus, Manuel",19:50,2,2,100%,2,3,67%,0,0,0%,1,1,2,0,1,0,0,0,10
"Rodriguez, Michael",9:46,2,3,67%,0,2,0%,0,0,0%,0,1,1,2,1,3,0,0,4
"Perez, Yudniel",26:48,3,8,38%,1,6,17%,1,2,50%,2,2,4,2,3,2,1,0,10
Totals:,,15,40,38%,8,27,30%,15,27,56%,8,20,28,17,20,12,5,0,69
