Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",9:39,3,4,75%,0,1,0%,0,0,0%,0,0,0,3,0,2,0,0,6
"Marshall, Rawle",8:28,0,0,0%,1,2,50%,0,0,0%,0,0,0,0,2,0,0,0,3
"Rivera, Edgardo",2:35,2,2,100%,0,0,0%,1,1,100%,1,0,1,0,0,0,0,0,5
"Martinez, Carlos",11:46,2,4,50%,0,3,0%,0,0,0%,0,2,2,0,0,0,1,0,4
"Alvarado, Omar J.",23:35,0,2,0%,1,4,25%,0,0,0%,0,2,2,0,1,0,1,0,3
"Morales, Ferdinand",6:38,0,0,0%,2,2,100%,0,0,0%,0,0,0,0,2,0,0,0,6
"Abreu, Álex",21:18,1,4,25%,2,7,29%,1,2,50%,1,2,3,4,3,4,0,0,9
"Hernández, Luis 'Pelacoco'",27:41,5,13,38%,0,0,0%,1,1,100%,3,4,7,0,0,0,1,5,11
"Portalatin, Wayne",11:56,0,0,0%,0,0,0%,0,0,0%,0,2,2,3,1,0,0,1,0
"Browne, Gary",21:09,3,7,43%,1,4,25%,2,4,50%,0,2,2,4,1,2,0,1,11
"Keenan, Justin",21:59,1,3,33%,1,2,50%,2,2,100%,1,5,6,1,3,0,0,0,7
"Guitián, José",17:23,1,1,100%,0,2,0%,0,0,0%,0,3,3,2,2,1,1,1,2
"Buckner, Reggie",15:47,4,6,67%,0,0,0%,0,0,0%,1,2,3,0,1,3,0,2,8
Totals:,,22,46,48%,8,27,30%,7,10,70%,7,24,31,17,16,12,4,10,75
