Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Terry, Reyshawn",19:23,2,6,33%,1,3,33%,1,1,100%,4,1,5,0,4,1,0,0,8
"Martinez, Carlos",13:45,0,2,0%,1,7,14%,0,2,0%,1,0,1,0,0,0,0,0,3
"Alvarado, Omar J.",32:29,1,3,33%,3,7,43%,0,0,0%,0,5,5,8,1,1,2,0,11
"Morales, Ferdinand",18:24,1,5,20%,1,2,50%,0,0,0%,2,2,4,3,3,1,1,0,5
"Abreu, Álex",11:05,1,2,50%,0,0,0%,0,0,0%,0,0,0,2,0,1,1,0,2
"Carter, Maurice",30:31,4,7,57%,1,4,25%,4,5,80%,1,0,1,2,1,1,0,0,15
"Hernández, Luis 'Pelacoco'",12:07,3,7,43%,0,1,0%,0,0,0%,0,0,0,1,5,0,0,2,6
"Portalatin, Wayne",2:49,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Guitián, José",25:05,4,6,67%,2,5,40%,3,4,75%,3,4,7,0,4,0,1,1,17
"Buckner, Reggie",34:15,8,14,57%,0,0,0%,4,8,50%,11,11,22,1,4,2,1,1,20
Totals:,,24,53,45%,9,29,31%,12,20,60%,22,23,45,17,23,7,6,4,87
