Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",14:15,2,6,33%,0,1,0%,1,1,100%,0,1,1,3,1,0,0,1,5
"Lee, Carmelo Antrone",33:04,3,3,100%,0,4,0%,0,0,0%,3,1,4,0,3,0,0,3,6
"García, Jonathan",25:44,2,4,50%,0,3,0%,1,2,50%,1,4,5,1,1,2,1,0,5
"Colón, Alexis 'Bebo'",12:07,4,5,80%,0,1,0%,0,0,0%,2,1,3,0,3,0,1,1,8
"Efejuku-Rose, Weyinmi",29:42,4,6,67%,2,2,100%,2,3,67%,1,4,5,5,1,3,0,1,16
"Dyer, Alphonse",3:24,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Butler, Nathaniel",0:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",19:23,1,2,50%,1,5,20%,3,3,100%,0,0,0,1,1,1,0,0,8
"Wade, Lorenzo",25:19,5,7,71%,1,2,50%,2,2,100%,2,3,5,0,4,0,0,0,15
"Sánchez, Ricardo 'Ricky'",36:52,3,5,60%,2,8,25%,1,2,50%,0,6,6,2,3,2,0,1,13
Totals:,,24,38,63%,6,26,23%,10,13,77%,9,20,29,12,18,8,2,7,76
