Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",2:51,0,0,0%,0,1,0%,0,0,0%,1,0,1,1,0,2,0,0,0
"Díaz, Jorge Brian",29:50,4,6,67%,0,0,0%,2,3,67%,1,3,4,3,4,1,1,2,10
"Daniels, Will",32:29,4,9,44%,0,3,0%,6,7,86%,2,8,10,0,3,1,1,0,14
"Rodriguez, Ernesto",1:29,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Dalmau, Christian",33:12,3,6,50%,2,7,29%,6,6,100%,1,1,2,9,2,3,2,0,18
"Belardo, Gabriel J.",6:51,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,2,1,0,0,2
"Rojas, Brian O.",1:29,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ayuso, Elias 'Larry'",34:05,3,6,50%,3,6,50%,0,0,0%,1,2,3,1,2,1,1,1,15
"Apodaca, Rick",16:13,1,1,100%,0,2,0%,0,0,0%,1,1,2,0,2,0,1,0,2
"Pietrus, Mickael",35:15,1,1,100%,4,9,44%,1,3,33%,0,5,5,1,2,2,0,0,15
"Vazquez, Tomas",6:10,1,2,50%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
Totals:,,18,33,55%,9,31,29%,15,19,79%,7,20,27,15,18,11,7,3,78
