Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilkerson, Isaiah",33:40,5,9,56%,1,3,33%,4,5,80%,3,0,3,7,1,1,0,0,17
"Ortiz, Kenneth",6:59,1,1,100%,0,1,0%,0,0,0%,0,1,1,1,0,1,2,0,2
"López, Carlos 'Yao'",28:38,1,7,14%,1,1,100%,4,6,67%,2,4,6,0,1,3,2,0,9
"Mitchell, Tony",26:52,4,10,40%,2,2,100%,2,2,100%,2,6,8,3,3,2,0,3,16
"Martínez, Wil",10:05,2,2,100%,0,4,0%,0,0,0%,0,0,0,0,0,0,0,0,4
"Valdez, Carlos",1:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Cintrón, Raymond",29:13,2,3,67%,3,6,50%,0,0,0%,0,0,0,3,3,2,1,0,13
"Santiago, Jr., Benito",21:58,1,3,33%,2,4,50%,7,9,78%,0,2,2,1,3,0,1,0,15
"Chaney, Richard",18:01,1,3,33%,0,1,0%,0,0,0%,2,1,3,1,1,1,1,2,2
"Gierbolini, Joel",23:07,3,5,60%,0,0,0%,6,6,100%,2,4,6,2,3,0,2,0,12
Totals:,,20,43,47%,9,22,41%,23,28,82%,11,18,29,18,16,10,9,5,90
