Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Copeland, Donald",6:47,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,2,0,0,0
"Rosario, Mike",31:25,5,10,50%,1,5,20%,0,0,0%,3,0,3,1,0,2,0,0,13
"Spurlock, Tristan",15:33,1,2,50%,1,1,100%,2,2,100%,2,4,6,0,1,1,1,1,7
"Colon, Gabriel 'Pirulo'",24:26,3,6,50%,0,1,0%,0,0,0%,4,3,7,0,3,0,4,0,6
"De Jesus, Manuel",21:46,2,3,67%,0,1,0%,0,0,0%,1,4,5,0,5,2,0,1,4
"Emory, Carlos",16:45,1,2,50%,1,2,50%,1,2,50%,1,2,3,1,0,0,1,0,6
"Rivera, Carlos Rubén",33:12,0,6,0%,1,3,33%,2,2,100%,0,2,2,4,3,3,1,0,5
"Vassallo, Ángel Daniel",33:46,3,11,27%,3,7,43%,4,5,80%,2,5,7,5,2,3,1,1,19
"Allred, Lance",14:57,1,1,100%,0,1,0%,1,2,50%,1,1,2,0,4,1,0,0,3
"Narvaez, Manuel Antonio",1:17,0,0,0%,0,0,0%,0,0,0%,2,0,2,0,0,1,0,0,0
Totals:,,16,41,39%,7,21,33%,10,13,77%,17,21,38,11,18,15,8,3,63
