Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",18:20,2,5,40%,0,0,0%,1,2,50%,0,2,2,3,2,1,1,0,5
"Arroyo, Carlos",38:04,6,11,55%,3,6,50%,0,0,0%,1,3,4,10,1,3,0,0,21
"Latimer, Antonio",3:40,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Wright, Julian",28:08,3,11,27%,0,1,0%,0,0,0%,3,6,9,1,1,0,1,1,6
"Glynn, Jordan",29:59,5,8,63%,1,2,50%,1,1,100%,3,8,11,0,2,1,0,0,14
"Williams, Leon V.",27:05,5,11,45%,0,0,0%,4,4,100%,3,2,5,0,3,0,0,0,14
"Sosa, Isaac",12:33,0,1,0%,2,5,40%,0,0,0%,1,3,4,0,3,1,0,0,6
"Santiago, Daniel 'Danny'",7:50,2,4,50%,0,0,0%,2,2,100%,2,0,2,0,1,0,0,0,6
"Aubry, Jeffrion",10:42,0,0,0%,0,0,0%,0,0,0%,0,3,3,0,2,0,1,0,0
"Mojica, Javier",23:33,0,2,0%,1,8,13%,0,0,0%,1,3,4,3,1,1,3,0,3
Totals:,,23,53,43%,7,22,32%,8,9,89%,14,30,44,17,18,8,6,1,75
