Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Figueroa, Angel 'Buster'",0:13,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Duran, Cliff",16:15,2,6,33%,0,0,0%,2,2,100%,1,0,1,5,0,2,2,0,6
"Trenche, Enrique Alberto",0:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Ortiz, Andres",17:28,5,6,83%,0,0,0%,1,2,50%,0,1,1,1,2,1,1,0,11
"Villafane, Luis",10:10,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Galindo, Alex",23:04,1,1,100%,0,6,0%,1,1,100%,0,0,0,2,1,0,2,0,3
"Wilkins, Damien",25:34,8,14,57%,0,2,0%,4,5,80%,1,1,2,0,3,4,1,0,20
"Rivera, Filiberto",24:14,2,3,67%,0,5,0%,1,2,50%,1,2,3,4,3,1,3,0,5
"Strong, Carlos",18:54,0,1,0%,1,2,50%,1,2,50%,1,3,4,3,0,2,2,1,4
"Osby, Romero",34:38,7,13,54%,2,4,50%,1,3,33%,2,4,6,0,3,2,2,0,21
"Parada, Adam",29:16,4,6,67%,0,0,0%,1,2,50%,5,10,15,0,4,0,0,1,9
Totals:,,29,52,56%,3,19,16%,12,19,63%,11,21,32,15,19,12,13,2,79
