Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",17:53,3,7,43%,1,1,100%,0,0,0%,1,1,2,2,1,1,0,0,9
"Ortiz, Andres",15:37,3,4,75%,1,1,100%,0,0,0%,0,0,0,0,2,0,2,0,9
"Galindo, Alex",33:36,1,3,33%,1,6,17%,2,2,100%,1,3,4,0,4,4,0,0,7
"Wilkins, Damien",35:57,6,15,40%,0,1,0%,3,3,100%,2,6,8,4,4,0,0,0,15
"Rivera, Filiberto",24:34,2,3,67%,0,1,0%,2,5,40%,0,3,3,1,3,2,0,0,6
"Strong, Carlos",28:24,3,3,100%,1,5,20%,0,0,0%,0,2,2,1,3,0,3,1,9
"Osby, Romero",40,9,17,53%,0,0,0%,9,11,82%,6,4,10,4,4,4,2,0,27
"Parada, Adam",3:56,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,27,54,50%,4,15,27%,16,21,76%,10,19,29,12,22,11,7,1,82
