Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",6:16,0,1,0%,0,1,0%,0,0,0%,1,0,1,1,0,0,1,0,0
"Franklin, Alexander",18:07,2,3,67%,2,3,67%,0,0,0%,2,1,3,1,4,0,2,1,10
"Berdiel, Miguel 'Ali'",23:57,1,3,33%,0,3,0%,2,2,100%,0,3,3,4,3,3,1,0,4
"Rodriguez, Andres",18:57,0,0,0%,2,4,50%,0,0,0%,0,2,2,1,0,1,1,0,6
"Ere, Ebi",16:36,2,4,50%,0,5,0%,1,1,100%,0,0,0,1,1,2,0,0,5
"Panko, Andy",35:25,2,8,25%,2,3,67%,2,2,100%,1,5,6,2,3,1,0,0,12
"Feldeine, James",28:52,3,6,50%,5,11,45%,1,2,50%,0,5,5,2,0,4,0,0,22
"Santiago, Eddin",16:07,2,3,67%,1,3,33%,0,0,0%,1,0,1,1,3,2,1,0,7
"Valencia, Florentino",3:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Penn, Kleon",32:18,2,5,40%,0,0,0%,1,2,50%,1,6,7,2,2,1,0,3,5
Totals:,,14,33,42%,12,33,36%,7,9,78%,6,22,28,15,16,14,6,4,71
