Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Gilberto",1:34,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Ortiz, Andres",15:47,2,2,100%,0,0,0%,0,0,0%,0,3,3,0,5,1,0,0,4
"Villafane, Luis",2:10,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,2
"Galindo, Alex",28:06,3,6,50%,2,8,25%,1,2,50%,0,8,8,0,4,1,1,0,13
"Wilkins, Damien",30,5,8,63%,0,2,0%,3,4,75%,2,3,5,6,3,3,0,1,13
"Rivera, Filiberto",31:04,1,1,100%,0,2,0%,3,4,75%,0,8,8,5,4,3,1,0,5
"Strong, Carlos",20:36,0,0,0%,2,3,67%,0,0,0%,0,1,1,1,4,0,1,0,6
"Osby, Romero",39:03,7,12,58%,1,2,50%,3,3,100%,0,7,7,5,1,6,0,1,20
"Parada, Adam",31:37,6,9,67%,0,0,0%,2,3,67%,4,6,10,0,2,2,0,3,14
Totals:,,25,39,64%,5,17,29%,12,16,75%,6,36,42,17,26,16,3,5,77
