Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Collier, Devon",28:15,4,11,36%,0,1,0%,3,4,75%,1,3,4,1,1,0,0,3,11
"Acosta, Nikko",20:08,4,7,57%,0,0,0%,1,7,14%,5,1,6,1,1,2,0,0,9
"De Jesus, Felix",16,0,1,0%,1,4,25%,0,0,0%,0,1,1,2,1,3,0,0,3
"Abraham, Ryann",4:30,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Maldonado, Hector Luis",15:12,2,7,29%,0,0,0%,2,3,67%,1,2,3,1,0,1,0,0,6
"Han, Francis Jonathan",19:55,1,2,50%,0,2,0%,1,2,50%,0,2,2,1,2,1,1,1,3
"Cotto, Rubén",24:47,0,3,0%,1,3,33%,1,2,50%,1,1,2,0,2,3,2,0,4
"Diaz, Gary",15:59,0,1,0%,0,2,0%,2,4,50%,0,3,3,1,1,1,1,0,2
"Imes, David",19:26,0,4,0%,0,1,0%,1,2,50%,3,3,6,4,1,0,0,0,1
"Bailey, Ollie",35:43,12,18,67%,0,0,0%,7,11,64%,6,4,10,1,3,0,0,0,31
Totals:,,23,55,42%,2,13,15%,18,35,51%,17,21,38,12,13,12,4,4,70
