Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",11:47,0,0,0%,0,1,0%,0,0,0%,0,3,3,1,1,0,0,0,0
"Díaz, Jorge Brian",18:30,0,2,0%,0,0,0%,0,2,0%,4,0,4,0,5,2,0,0,0
"Daniels, Will",19:57,2,4,50%,2,4,50%,0,0,0%,1,2,3,1,4,1,1,0,10
"Rodriguez, Ernesto",1:57,1,1,100%,0,0,0%,0,0,0%,0,0,0,1,0,0,1,0,2
"Belardo, Gabriel J.",28:12,4,7,57%,3,4,75%,1,2,50%,0,3,3,4,2,2,2,0,18
"Rojas, Brian O.",1:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ayuso, Elias 'Larry'",36:25,3,9,33%,4,11,36%,7,7,100%,2,1,3,3,1,2,0,0,25
"Apodaca, Rick",15:43,1,2,50%,0,4,0%,0,0,0%,2,0,2,1,1,3,0,0,2
"Pietrus, Mickael",32:31,0,3,0%,3,7,43%,4,5,80%,0,2,2,2,2,0,1,0,13
"Rivera, Jesus",1:25,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Petro, Johan",20:38,3,5,60%,0,1,0%,3,4,75%,3,6,9,3,2,1,2,0,9
"Garcia, Angel 'Piwi'",9:44,0,4,0%,0,0,0%,0,0,0%,1,1,2,0,1,0,0,1,0
"Vazquez, Tomas",1:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
Totals:,,14,37,38%,12,32,38%,15,20,75%,13,19,32,16,19,11,7,2,79
