Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pinnock, Danilo",39:02,6,9,67%,1,5,20%,6,6,100%,0,8,8,2,0,1,1,0,21
"Morales, Luis Damian",3,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Varnado, Jarvis",33:53,4,11,36%,0,0,0%,5,6,83%,2,4,6,2,4,1,2,2,13
"Polynice, Eniel",28:10,3,9,33%,0,2,0%,0,0,0%,3,2,5,2,1,1,0,0,6
"Orozco, William",34:29,4,6,67%,3,9,33%,0,0,0%,0,5,5,2,4,0,0,4,17
"Sanchez, Kennel",4:19,0,1,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Guzmán, Ánsel",38:32,7,13,54%,0,2,0%,6,6,100%,1,3,4,4,2,2,3,0,20
"Graham, Paul",18:30,1,3,33%,1,1,100%,2,2,100%,1,0,1,3,3,1,1,0,7
Totals:,,25,52,48%,5,19,26%,21,22,95%,7,22,29,15,15,6,8,6,86
