Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Collier, Devon",24:31,7,8,88%,1,1,100%,0,2,0%,0,4,4,2,0,0,2,1,17
"Abraham, Ryann",25:46,0,1,0%,2,6,33%,0,0,0%,1,0,1,4,3,4,0,0,6
"Strong, Carlos",15:06,0,1,0%,0,2,0%,0,0,0%,0,2,2,1,0,3,0,1,0
"Alvarado, Michael",15:01,1,2,50%,0,0,0%,0,0,0%,0,1,1,2,1,3,1,0,2
"Cotto, Rubén",24:44,2,6,33%,4,6,67%,0,0,0%,1,2,3,3,4,2,0,0,16
"Felix, Noel",24:54,1,1,100%,2,3,67%,1,2,50%,0,4,4,4,2,0,2,0,9
"Cousins, Marcus",28:33,1,1,100%,0,0,0%,1,2,50%,1,7,8,0,3,1,0,1,3
"Diaz, Gary",10:34,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Bailey, Ollie",30:47,10,17,59%,0,1,0%,5,6,83%,2,4,6,1,1,5,0,0,25
Totals:,,22,38,58%,9,20,45%,7,12,58%,5,24,29,17,15,18,6,3,78
