Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Terry, Reyshawn",17:07,2,8,25%,0,2,0%,7,9,78%,6,1,7,1,2,3,0,0,11
"Martinez, Carlos",21:06,3,5,60%,2,4,50%,0,0,0%,0,2,2,0,1,1,1,0,12
"Morales, Ferdinand",15:39,1,4,25%,0,1,0%,0,0,0%,1,2,3,1,1,0,1,1,2
"Abreu, Álex",4:37,0,1,0%,0,1,0%,0,0,0%,0,1,1,2,1,0,0,0,0
"Carter, Maurice",35:24,4,9,44%,3,8,38%,3,3,100%,0,1,1,3,1,1,3,0,20
"Clavell, Gilberto",16:51,2,5,40%,0,2,0%,1,2,50%,0,2,2,0,2,0,0,0,5
"Hernández, Luis 'Pelacoco'",24:47,3,11,27%,1,2,50%,0,0,0%,2,1,3,1,2,0,1,2,9
"Portalatin, Wayne",10:52,2,2,100%,0,0,0%,0,0,0%,2,1,3,0,1,1,0,0,4
"Guitián, José",26:57,1,4,25%,1,5,20%,0,0,0%,3,2,5,1,3,1,2,1,5
"Buckner, Reggie",26:36,5,9,56%,0,0,0%,4,8,50%,6,8,14,1,4,0,2,1,14
Totals:,,23,58,40%,7,25,28%,15,22,68%,20,21,41,10,18,7,10,5,82
