Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Collier, Devon",39:56,4,10,40%,1,2,50%,1,2,50%,1,6,7,2,1,0,0,1,12
"Acosta, Nikko",13:03,0,1,0%,0,0,0%,0,0,0%,0,2,2,1,1,0,0,0,0
"De Jesus, Felix",4:46,1,1,100%,0,2,0%,0,0,0%,0,0,0,0,2,0,1,0,2
"Han, Francis Jonathan",28:30,5,9,56%,0,2,0%,1,1,100%,2,2,4,2,2,1,1,1,11
"Cotto, Rubén",24:42,2,4,50%,0,6,0%,4,4,100%,0,2,2,2,0,1,0,0,8
"Johnson, Dane",19:02,4,6,67%,0,0,0%,0,2,0%,2,2,4,1,4,3,0,0,8
"Imes, David",16:52,0,0,0%,1,3,33%,0,0,0%,1,1,2,2,2,0,0,0,3
"Gaines, Frank",21:35,4,6,67%,2,6,33%,4,4,100%,1,3,4,4,3,0,3,1,18
"Bailey, Ollie",31:29,7,9,78%,1,3,33%,7,9,78%,3,4,7,0,2,3,0,2,24
Totals:,,27,46,59%,5,24,21%,17,22,77%,10,22,32,14,17,8,5,5,86
