Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",22:21,0,2,0%,2,5,40%,0,0,0%,1,2,3,2,2,3,1,0,6
"García, Jonathan",25:36,4,7,57%,1,4,25%,4,4,100%,2,0,2,1,2,0,2,0,15
"Colón, Alexis 'Bebo'",5:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,1,0
"Ubiles, Edwin",25:45,0,2,0%,0,1,0%,2,5,40%,0,0,0,1,1,2,1,0,2
"Efejuku-Rose, Weyinmi",28:04,5,9,56%,0,2,0%,5,6,83%,2,3,5,4,3,5,1,1,15
"Dyer, Alphonse",4:21,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,1,0,0
"Butler, Nathaniel",0:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",20:13,1,3,33%,2,3,67%,2,2,100%,0,1,1,2,2,0,0,0,10
"Ibekwe, Ekenechukwu",14:51,5,5,100%,0,0,0%,0,1,0%,1,3,4,1,5,1,1,2,10
"Sánchez, Ricardo 'Ricky'",36:14,0,2,0%,4,9,44%,2,2,100%,0,4,4,0,3,0,3,0,14
"Jones, Dominique",16:55,2,4,50%,0,2,0%,1,2,50%,2,4,6,3,1,1,2,1,5
Totals:,,17,34,50%,9,26,35%,16,22,73%,8,18,26,14,23,13,12,5,77
