Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Roberto J.",5:53,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,1,2
"Copeland, Donald",15:55,0,2,0%,1,3,33%,0,0,0%,0,2,2,1,0,1,0,0,3
"Jimenez, Giovanni",19:27,1,2,50%,0,1,0%,1,2,50%,0,2,2,1,4,2,0,0,3
"Rosario, Mike",29:45,2,5,40%,0,4,0%,0,0,0%,2,2,4,2,0,0,0,0,4
"Colon, Gabriel 'Pirulo'",8:25,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"De Jesus, Manuel",9:32,0,0,0%,0,2,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Gransberry, Kentrell",9:18,2,4,50%,0,0,0%,0,0,0%,2,1,3,0,1,2,0,0,4
"Rivera, Carlos Rubén",29:30,3,5,60%,2,4,50%,5,6,83%,1,3,4,1,2,1,1,0,17
"Shannon, Terrence",30:42,5,12,42%,0,2,0%,2,4,50%,2,3,5,3,3,2,1,0,12
"Vassallo, Ángel Daniel",19:27,4,9,44%,0,1,0%,0,0,0%,2,0,2,1,1,2,0,0,8
"Allred, Lance",15:29,2,4,50%,0,0,0%,2,2,100%,1,4,5,0,2,2,0,0,6
"Narvaez, Manuel Antonio",6:31,1,1,100%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,2
Totals:,,21,46,46%,3,18,17%,10,14,71%,10,20,30,10,15,12,2,1,61
