Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fisher, Anthony",27:33,3,6,50%,1,3,33%,2,3,67%,0,3,3,4,2,3,0,0,11
"García, Jonathan",17:25,2,3,67%,0,3,0%,0,0,0%,0,0,0,6,2,1,0,0,4
"Carmona, Alejandro 'Bimbo'",22:46,3,4,75%,1,2,50%,0,0,0%,1,5,6,4,3,3,0,0,9
"Hernández, Luis 'Pelacoco'",11:12,2,5,40%,0,0,0%,0,0,0%,0,1,1,0,2,2,0,0,4
"Polo, Tyler",18:44,0,2,0%,0,0,0%,0,0,0%,0,3,3,1,2,0,0,0,0
"Díaz, Jorge Brian",22:30,5,8,63%,1,2,50%,1,1,100%,2,4,6,1,0,1,1,1,14
"Meléndez, Ricardo 'Ricky'",20:45,1,2,50%,0,5,0%,0,0,0%,0,0,0,1,0,0,1,0,2
"Terry, Reyshawn",29:16,8,12,67%,1,5,20%,5,5,100%,1,8,9,5,4,4,2,1,24
"Rodriguez, Ernesto",0:59,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Matos, Jorge L.",13:10,1,2,50%,0,0,0%,0,0,0%,0,3,3,2,1,0,0,1,2
"Alamo, Angel 'Junito'",15:34,7,9,78%,0,0,0%,0,0,0%,3,1,4,1,2,0,0,0,14
Totals:,,32,53,60%,4,20,20%,8,9,89%,7,28,35,25,18,14,4,3,84
