Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",5:02,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Colón, Benjamín",6:37,1,2,50%,0,0,0%,4,4,100%,1,2,3,0,1,0,0,1,6
"Gonzalez, Javier",33:41,1,2,50%,2,7,29%,2,3,67%,0,2,2,5,2,5,2,0,10
"Dawson, Eric",16:02,1,3,33%,0,0,0%,0,0,0%,0,4,4,2,3,1,1,0,2
"Rodriguez, Angel Daniel",34:17,3,9,33%,2,5,40%,6,6,100%,2,6,8,6,5,4,8,0,18
"Carattini, Víctor",11:19,3,3,100%,1,1,100%,1,2,50%,2,0,2,0,1,0,0,0,10
"Clemente, Ramon",23:06,1,5,20%,1,2,50%,2,2,100%,0,2,2,0,2,0,2,0,7
"Romero, Ismael",34:14,8,16,50%,0,0,0%,2,3,67%,4,6,10,1,4,1,2,1,18
"Mojica, Javier",35:39,3,5,60%,2,11,18%,0,0,0%,4,2,6,2,3,2,1,0,12
Totals:,,21,46,46%,8,27,30%,17,20,85%,13,25,38,16,21,13,16,2,83
